timestamp,lmp_price
2025-07-20 01:00:00,41.94632
2025-07-20 02:00:00,41.52272
2025-07-20 03:00:00,39.714
2025-07-20 04:00:00,39.95321
2025-07-20 05:00:00,40.7045
2025-07-20 06:00:00,37.42786
2025-07-20 07:00:00,23.58285
2025-07-20 08:00:00,25.37787
2025-07-20 09:00:00,27.20253
2025-07-20 10:00:00,22.30719
2025-07-20 11:00:00,24.64679
2025-07-20 12:00:00,23.7816
2025-07-20 13:00:00,24.5623
2025-07-20 14:00:00,35.81099
2025-07-20 15:00:00,34.85198
2025-07-20 16:00:00,34.56799
2025-07-20 17:00:00,36.45607
2025-07-20 18:00:00,43.80817
2025-07-20 19:00:00,46.3893
2025-07-20 20:00:00,47.24921
2025-07-20 21:00:00,45.7196
2025-07-20 22:00:00,43.51179
2025-07-20 23:00:00,42.34455
2025-07-21 00:00:00,41.35341
2025-07-21 01:00:00,39.48043
2025-07-21 02:00:00,42.47384
2025-07-21 03:00:00,42.55264
2025-07-21 04:00:00,43.59
2025-07-21 05:00:00,45.98623
2025-07-21 06:00:00,45.62425
2025-07-21 07:00:00,31.52577
2025-07-21 08:00:00,33.35118
2025-07-21 09:00:00,33.53028
2025-07-21 10:00:00,29.8794
2025-07-21 11:00:00,31.96365
2025-07-21 12:00:00,31.12741
2025-07-21 13:00:00,31.56376
2025-07-21 14:00:00,33.37157
2025-07-21 15:00:00,36.76754
2025-07-21 16:00:00,30.95317
2025-07-21 17:00:00,36.46808
2025-07-21 18:00:00,44.07319
2025-07-21 19:00:00,50.37402
2025-07-21 20:00:00,49.57939
2025-07-21 21:00:00,48.23219
2025-07-21 22:00:00,42.75669
2025-07-21 23:00:00,40.947
2025-07-22 00:00:00,40.99001
2025-07-22 01:00:00,41.04784
2025-07-22 02:00:00,40.3127
2025-07-22 03:00:00,39.6329
2025-07-22 04:00:00,41.67401
2025-07-22 05:00:00,41.60726
2025-07-22 06:00:00,41.2
2025-07-22 07:00:00,30.86049
2025-07-22 08:00:00,30.60624
2025-07-22 09:00:00,30.96227
2025-07-22 10:00:00,26.42543
2025-07-22 11:00:00,27.94677
2025-07-22 12:00:00,25.408
2025-07-22 13:00:00,27.50501
2025-07-22 14:00:00,29.04349
2025-07-22 15:00:00,30.57577
2025-07-22 16:00:00,27.21757
2025-07-22 17:00:00,28.65676
2025-07-22 18:00:00,40.61204
2025-07-22 19:00:00,45.70457
2025-07-22 20:00:00,45.2502
2025-07-22 21:00:00,43.80859
2025-07-22 22:00:00,42.40523
2025-07-22 23:00:00,41.24364
2025-07-23 00:00:00,41.51822
2025-07-23 01:00:00,40.15945
2025-07-23 02:00:00,37.25421
2025-07-23 03:00:00,37.47817
2025-07-23 04:00:00,40.40461
2025-07-23 05:00:00,41.69066
2025-07-23 06:00:00,41.30006
2025-07-23 07:00:00,29.68348
2025-07-23 08:00:00,33.88908
2025-07-23 09:00:00,33.90351
2025-07-23 10:00:00,29.66727
2025-07-23 11:00:00,29.76192
2025-07-23 12:00:00,27.18697
2025-07-23 13:00:00,29.90364
2025-07-23 14:00:00,32.37725
2025-07-23 15:00:00,30.83358
2025-07-23 16:00:00,27.65703
2025-07-23 17:00:00,31.1073
2025-07-23 18:00:00,41.72359
2025-07-23 19:00:00,45.29516
2025-07-23 20:00:00,44.85553
2025-07-23 21:00:00,43.38511
2025-07-23 22:00:00,40.70331
2025-07-23 23:00:00,40.28521
2025-07-24 00:00:00,42.56448
2025-07-24 01:00:00,41.14371
2025-07-24 02:00:00,39.53525
2025-07-24 03:00:00,39.07898
2025-07-24 04:00:00,39.96576
2025-07-24 05:00:00,40.80831
2025-07-24 06:00:00,40.2383
2025-07-24 07:00:00,30.20672
2025-07-24 08:00:00,31.65577
2025-07-24 09:00:00,31.04843
2025-07-24 10:00:00,26.93517
2025-07-24 11:00:00,29.81002
2025-07-24 12:00:00,29.59339
2025-07-24 13:00:00,31.05309
2025-07-24 14:00:00,30.26223
2025-07-24 15:00:00,30.0
2025-07-24 16:00:00,29.21572
2025-07-24 17:00:00,30.6324
2025-07-24 18:00:00,39.43202
2025-07-24 19:00:00,43.80704
2025-07-24 20:00:00,43.25
2025-07-24 21:00:00,42.51
2025-07-24 22:00:00,40.17562
2025-07-24 23:00:00,39.03927
2025-07-25 00:00:00,37.98402
2025-07-25 01:00:00,36.41319
2025-07-25 02:00:00,35.86552
2025-07-25 03:00:00,35.13495
2025-07-25 04:00:00,36.00178
2025-07-25 05:00:00,36.82097
2025-07-25 06:00:00,37.62275
2025-07-25 07:00:00,27.0386
2025-07-25 08:00:00,27.88716
2025-07-25 09:00:00,30.22052
2025-07-25 10:00:00,24.72084
2025-07-25 11:00:00,27.93773
2025-07-25 12:00:00,26.07029
2025-07-25 13:00:00,26.37125
2025-07-25 14:00:00,29.19122
2025-07-25 15:00:00,29.86664
2025-07-25 16:00:00,24.271
2025-07-25 17:00:00,25.80488
2025-07-25 18:00:00,36.81479
2025-07-25 19:00:00,42.28922
2025-07-25 20:00:00,40.83441
2025-07-25 21:00:00,39.169
2025-07-25 22:00:00,37.97222
2025-07-25 23:00:00,37.31104
2025-07-26 00:00:00,37.26216
2025-07-26 01:00:00,35.40115
2025-07-26 02:00:00,35.96507
2025-07-26 03:00:00,33.60546
2025-07-26 04:00:00,35.23322
2025-07-26 05:00:00,35.67858
2025-07-26 06:00:00,34.19511
2025-07-26 07:00:00,12.86869
2025-07-26 08:00:00,11.53812
2025-07-26 09:00:00,14.79515
2025-07-26 10:00:00,6.77365
2025-07-26 11:00:00,7.97154
2025-07-26 12:00:00,6.39753
2025-07-26 13:00:00,8.73395
2025-07-26 14:00:00,12.0
2025-07-26 15:00:00,13.68195
2025-07-26 16:00:00,12.89877
2025-07-26 17:00:00,15.48337
2025-07-26 18:00:00,35.02897
2025-07-26 19:00:00,39.67009
2025-07-26 20:00:00,39.69775
2025-07-26 21:00:00,37.74408
2025-07-26 22:00:00,36.48698
2025-07-26 23:00:00,35.33247
2025-07-27 00:00:00,36.88343
2025-07-27 01:00:00,36.33808
2025-07-27 02:00:00,35.48259
2025-07-27 03:00:00,34.50515
2025-07-27 04:00:00,35.20524
2025-07-27 05:00:00,34.27672
2025-07-27 06:00:00,30.87464
2025-07-27 07:00:00,12.65341
2025-07-27 08:00:00,18.91091
2025-07-27 09:00:00,21.97848
2025-07-27 10:00:00,10.6789
2025-07-27 11:00:00,10.98634
2025-07-27 12:00:00,10.46552
2025-07-27 13:00:00,13.61959
2025-07-27 14:00:00,16.14437
2025-07-27 15:00:00,22.31931
2025-07-27 16:00:00,23.19818
2025-07-27 17:00:00,30.65353
2025-07-27 18:00:00,39.13116
2025-07-27 19:00:00,42.94412
2025-07-27 20:00:00,42.39056
2025-07-27 21:00:00,39.44066
2025-07-27 22:00:00,38.18901
2025-07-27 23:00:00,37.56753
2025-07-28 00:00:00,38.48375
2025-07-28 01:00:00,37.10906
2025-07-28 02:00:00,36.24471
2025-07-28 03:00:00,37.33212
2025-07-28 04:00:00,37.54778
2025-07-28 05:00:00,38.65402
2025-07-28 06:00:00,45.77791
2025-07-28 07:00:00,31.53732
2025-07-28 08:00:00,32.26453
2025-07-28 09:00:00,33.49891
2025-07-28 10:00:00,29.02882
2025-07-28 11:00:00,28.55
2025-07-28 12:00:00,28.99973
2025-07-28 13:00:00,29.96212
2025-07-28 14:00:00,34.23888
2025-07-28 15:00:00,37.46724
2025-07-28 16:00:00,36.44553
2025-07-28 17:00:00,38.34283
2025-07-28 18:00:00,44.18005
2025-07-28 19:00:00,55.49259
2025-07-28 20:00:00,52.46449
2025-07-28 21:00:00,48.5
2025-07-28 22:00:00,42.75111
2025-07-28 23:00:00,39.9472
2025-07-29 00:00:00,41.07542
2025-07-29 01:00:00,39.29905
2025-07-29 02:00:00,37.03376
2025-07-29 03:00:00,36.91511
2025-07-29 04:00:00,37.70856
2025-07-29 05:00:00,37.05301
2025-07-29 06:00:00,42.24235
2025-07-29 07:00:00,30.90383
2025-07-29 08:00:00,30.29
2025-07-29 09:00:00,31.85499
2025-07-29 10:00:00,29.50403
2025-07-29 11:00:00,30.78608
2025-07-29 12:00:00,31.44485
2025-07-29 13:00:00,33.24311
2025-07-29 14:00:00,34.84848
2025-07-29 15:00:00,37.8652
2025-07-29 16:00:00,33.74524
2025-07-29 17:00:00,38.25325
2025-07-29 18:00:00,45.09
2025-07-29 19:00:00,56.63979
2025-07-29 20:00:00,54.48648
2025-07-29 21:00:00,45.09465
2025-07-29 22:00:00,40.50952
2025-07-29 23:00:00,40.08448
2025-07-30 00:00:00,42.99193
2025-07-30 01:00:00,40.39478
2025-07-30 02:00:00,38.70301
2025-07-30 03:00:00,38.43807
2025-07-30 04:00:00,39.31244
2025-07-30 05:00:00,40.14987
2025-07-30 06:00:00,42.60715
2025-07-30 07:00:00,32.4633
2025-07-30 08:00:00,31.95196
2025-07-30 09:00:00,33.06223
2025-07-30 10:00:00,29.31104
2025-07-30 11:00:00,30.50361
2025-07-30 12:00:00,30.3561
2025-07-30 13:00:00,31.42748
2025-07-30 14:00:00,33.99506
2025-07-30 15:00:00,35.29
2025-07-30 16:00:00,36.46023
2025-07-30 17:00:00,39.13097
2025-07-30 18:00:00,45.27175
2025-07-30 19:00:00,54.59818
2025-07-30 20:00:00,52.76485
2025-07-30 21:00:00,46.222
2025-07-30 22:00:00,44.56183
2025-07-30 23:00:00,42.68513
2025-07-31 00:00:00,39.9661
2025-07-31 01:00:00,38.89499
2025-07-31 02:00:00,37.50914
2025-07-31 03:00:00,37.08776
2025-07-31 04:00:00,37.99727
2025-07-31 05:00:00,38.93236
2025-07-31 06:00:00,39.22959
2025-07-31 07:00:00,30.51829
2025-07-31 08:00:00,34.05074
2025-07-31 09:00:00,35.47716
2025-07-31 10:00:00,28.09889
2025-07-31 11:00:00,29.01199
2025-07-31 12:00:00,28.7234
2025-07-31 13:00:00,30.57755
2025-07-31 14:00:00,34.62272
2025-07-31 15:00:00,31.33645
2025-07-31 16:00:00,31.55278
2025-07-31 17:00:00,34.19726
2025-07-31 18:00:00,42.78465
2025-07-31 19:00:00,50.38916
2025-07-31 20:00:00,47.12311
2025-07-31 21:00:00,44.19089
2025-07-31 22:00:00,41.07981
2025-07-31 23:00:00,39.8317
2025-08-01 00:00:00,40.47642
2025-08-01 01:00:00,39.04482
2025-08-01 02:00:00,37.89634
2025-08-01 03:00:00,37.39184
